Date,High,Low,Open,Close,Volume,Adj Close
2011-08-18,25.149999618530277,23.46999931335449,25.0,24.26000022888184,1056600,24.26000022888184
2011-08-19,24.21999931335449,22.0,23.86000061035156,22.299999237060547,1375300,22.299999237060547
2011-08-22,23.799999237060547,21.68000030517578,23.11000061035156,21.950000762939453,986100,21.950000762939453
2011-08-23,23.11000061035156,21.5,21.93000030517578,22.959999084472656,869000,22.959999084472656
2011-08-24,23.93000030517578,22.82999992370605,23.100000381469727,23.8700008392334,684300,23.8700008392334
2011-08-25,23.8700008392334,22.899999618530277,23.8700008392334,23.11000061035156,679800,23.11000061035156
2011-08-26,23.950000762939453,22.06999969482422,22.709999084472656,23.729999542236328,761800,23.729999542236328
2011-08-29,24.850000381469727,24.020000457763672,24.21999931335449,24.709999084472656,803400,24.709999084472656
2011-08-30,24.770000457763672,24.09000015258789,24.5,24.6299991607666,366200,24.6299991607666
2011-08-31,25.5,24.280000686645508,24.799999237060547,24.739999771118164,823800,24.739999771118164
2011-09-01,24.8700008392334,23.84000015258789,24.65999984741211,24.0,848100,24.0
2011-09-02,23.989999771118164,22.68000030517578,23.65999984741211,23.06999969482422,769900,23.06999969482422
2011-09-06,23.200000762939453,22.290000915527344,22.5,22.940000534057617,809800,22.940000534057617
2011-09-07,24.0,23.280000686645508,23.38999938964844,23.84000015258789,459200,23.84000015258789
2011-09-08,24.030000686645508,23.280000686645508,23.57999992370605,23.61000061035156,505700,23.61000061035156
2011-09-09,23.56999969482422,22.549999237060547,23.3700008392334,22.96999931335449,669300,22.96999931335449
2011-09-12,23.309999465942383,22.450000762939453,22.5,22.8799991607666,566600,22.8799991607666
2011-09-13,24.100000381469727,22.75,23.01000022888184,24.07999992370605,726500,24.07999992370605
2011-09-14,24.84000015258789,23.790000915527344,24.25,24.34000015258789,830800,24.34000015258789
2011-09-15,24.93000030517578,24.32999992370605,24.57999992370605,24.81999969482422,562600,24.81999969482422
2011-09-16,25.84000015258789,24.489999771118164,24.780000686645508,25.799999237060547,1417100,25.799999237060547
2011-09-19,25.809999465942383,23.81999969482422,24.950000762939453,25.770000457763672,1157400,25.770000457763672
2011-09-20,26.600000381469727,25.670000076293945,25.979999542236328,26.01000022888184,1180400,26.01000022888184
2011-09-21,26.950000762939453,25.700000762939453,25.950000762939453,25.850000381469727,987600,25.850000381469727
2011-09-22,26.11000061035156,24.8799991607666,25.63999938964844,25.6299991607666,775800,25.6299991607666
2011-09-23,26.6200008392334,25.350000381469727,25.489999771118164,26.3799991607666,1156400,26.3799991607666
2011-09-26,26.520000457763672,24.899999618530277,26.520000457763672,25.520000457763672,934800,25.520000457763672
2011-09-27,26.989999771118164,25.56999969482422,26.0,26.190000534057617,674500,26.190000534057617
2011-09-28,26.5,24.51000022888184,26.0,24.59000015258789,723300,24.59000015258789
2011-09-29,25.81999969482422,23.549999237060547,25.71999931335449,24.1200008392334,929600,24.1200008392334
2011-09-30,24.88999938964844,23.489999771118164,24.799999237060547,24.38999938964844,1336100,24.38999938964844
2011-10-03,25.0,23.25,24.950000762939453,23.729999542236328,1023200,23.729999542236328
2011-10-04,24.31999969482422,22.93000030517578,23.290000915527344,23.65999984741211,1200300,23.65999984741211
2011-10-05,25.84000015258789,23.350000381469727,24.030000686645508,25.3700008392334,1229500,25.3700008392334
2011-10-06,27.600000381469727,25.020000457763672,25.3700008392334,26.959999084472656,1769100,26.959999084472656
2011-10-07,27.600000381469727,26.049999237060547,26.979999542236328,26.989999771118164,1311600,26.989999771118164
2011-10-10,28.18000030517578,27.0,27.309999465942383,27.8799991607666,923500,27.8799991607666
2011-10-11,27.770000457763672,27.09000015258789,27.51000022888184,27.61000061035156,575700,27.61000061035156
2011-10-12,28.0,27.200000762939453,27.25,27.799999237060547,1123400,27.799999237060547
2011-10-13,28.46999931335449,27.440000534057617,27.6299991607666,27.940000534057617,1043500,27.940000534057617
2011-10-14,28.549999237060547,27.26000022888184,28.0,28.049999237060547,1400500,28.049999237060547
2011-10-17,28.0,27.26000022888184,27.86000061035156,27.420000076293945,754500,27.420000076293945
2011-10-18,28.43000030517578,26.709999084472656,27.299999237060547,28.34000015258789,999700,28.34000015258789
2011-10-19,28.059999465942383,27.299999237060547,28.020000457763672,27.56999969482422,792900,27.56999969482422
2011-10-20,27.46999931335449,27.0,27.440000534057617,27.34000015258789,999700,27.34000015258789
2011-10-21,28.299999237060547,27.01000022888184,27.399999618530277,28.030000686645508,1142600,28.030000686645508
2011-10-24,28.88999938964844,27.75,27.8700008392334,28.549999237060547,940600,28.549999237060547
2011-10-25,28.86000061035156,27.799999237060547,28.229999542236328,28.25,654400,28.25
2011-10-26,28.3700008392334,27.399999618530277,28.190000534057617,27.979999542236328,510500,27.979999542236328
2011-10-27,28.950000762939453,28.11000061035156,28.34000015258789,28.76000022888184,869400,28.76000022888184
2011-10-28,30.0,28.01000022888184,28.5,29.8700008392334,1264000,29.8700008392334
2011-10-31,29.51000022888184,28.75,29.5,29.3700008392334,1134000,29.3700008392334
2011-11-01,28.920000076293945,28.0,28.38999938964844,28.8799991607666,635200,28.8799991607666
2011-11-02,29.26000022888184,28.25,29.0,28.709999084472656,875300,28.709999084472656
2011-11-03,32.4900016784668,29.530000686645508,30.0,32.459999084472656,2509700,32.459999084472656
2011-11-04,32.400001525878906,30.51000022888184,31.459999084472656,32.310001373291016,3032900,32.310001373291016
2011-11-07,32.0,30.75,31.63999938964844,31.270000457763672,1266300,31.270000457763672
2011-11-08,32.0,30.71999931335449,31.3700008392334,31.84000015258789,1167900,31.84000015258789
2011-11-09,31.489999771118164,30.299999237060547,30.8700008392334,30.8799991607666,953700,30.8799991607666
2011-11-10,31.5,30.649999618530277,30.940000534057617,31.32999992370605,747300,31.32999992370605
2011-11-11,34.5,30.56999969482422,31.899999618530277,33.63999938964844,3868300,33.63999938964844
2011-11-14,33.540000915527344,32.619998931884766,33.0,33.220001220703125,1325700,33.220001220703125
2011-11-15,34.400001525878906,32.72999954223633,32.91999816894531,33.93000030517578,891000,33.93000030517578
2011-11-16,35.0,33.400001525878906,33.47999954223633,34.939998626708984,1833200,34.939998626708984
2011-11-17,34.900001525878906,33.189998626708984,34.5,33.68000030517578,1349300,33.68000030517578
2011-11-18,34.11000061035156,32.540000915527344,33.63999938964844,32.599998474121094,902800,32.599998474121094
2011-11-21,32.439998626708984,31.049999237060547,32.439998626708984,31.76000022888184,1031600,31.76000022888184
2011-11-22,32.790000915527344,31.049999237060547,31.76000022888184,32.06999969482422,732600,32.06999969482422
2011-11-23,32.04999923706055,31.25,31.76000022888184,31.450000762939453,451800,31.450000762939453
2011-11-25,32.40999984741211,31.07999992370605,31.549999237060547,31.65999984741211,239600,31.65999984741211
2011-11-28,33.279998779296875,31.809999465942383,32.0,32.560001373291016,681200,32.560001373291016
2011-11-29,33.06999969482422,31.6299991607666,32.4900016784668,31.75,591100,31.75
2011-11-30,32.93000030517578,32.220001220703125,32.5,32.7400016784668,760300,32.7400016784668
2011-12-01,33.9900016784668,31.979999542236328,32.56999969482422,32.599998474121094,1030200,32.599998474121094
2011-12-02,33.689998626708984,32.400001525878906,32.83000183105469,33.29999923706055,802800,33.29999923706055
2011-12-05,35.0,33.43000030517578,33.529998779296875,34.41999816894531,1160100,34.41999816894531
2011-12-06,34.97999954223633,34.029998779296875,34.20000076293945,34.869998931884766,951800,34.869998931884766
2011-12-07,34.88999938964844,33.79999923706055,34.630001068115234,34.189998626708984,674300,34.189998626708984
2011-12-08,31.649999618530277,29.61000061035156,30.84000015258789,30.88999938964844,3305800,30.88999938964844
2011-12-09,31.1200008392334,30.280000686645508,30.540000915527344,31.040000915527344,1239500,31.040000915527344
2011-12-12,30.6200008392334,30.020000457763672,30.440000534057617,30.40999984741211,758700,30.40999984741211
2011-12-13,30.93000030517578,28.90999984741211,30.56999969482422,29.450000762939453,994100,29.450000762939453
2011-12-14,29.68000030517578,28.0,29.5,28.530000686645508,1163900,28.530000686645508
2011-12-15,29.170000076293945,28.1200008392334,28.670000076293945,28.6200008392334,700300,28.6200008392334
2011-12-16,28.93000030517578,27.979999542236328,28.790000915527344,28.0,1029700,28.0
2011-12-19,28.5,27.3700008392334,28.09000015258789,27.75,987000,27.75
2011-12-20,28.450000762939453,27.71999931335449,28.049999237060547,27.899999618530277,843300,27.899999618530277
2011-12-21,28.06999969482422,26.030000686645508,27.90999984741211,27.56999969482422,1705500,27.56999969482422
2011-12-22,28.049999237060547,27.299999237060547,27.600000381469727,27.770000457763672,1009400,27.770000457763672
2011-12-23,28.0,27.520000457763672,28.0,27.899999618530277,591400,27.899999618530277
2011-12-27,28.770000457763672,27.63999938964844,27.65999984741211,28.56999969482422,777500,28.56999969482422
2011-12-28,29.239999771118164,28.040000915527344,28.989999771118164,28.51000022888184,575200,28.51000022888184
2011-12-29,29.34000015258789,28.549999237060547,28.59000015258789,28.729999542236328,488200,28.729999542236328
2011-12-30,28.979999542236328,28.25,28.489999771118164,28.559999465942383,339800,28.559999465942383
2012-01-03,29.5,27.649999618530277,28.940000534057617,28.07999992370605,928100,28.07999992370605
2012-01-04,28.670000076293945,27.5,28.209999084472656,27.709999084472656,630100,27.709999084472656
2012-01-05,27.93000030517578,26.850000381469727,27.76000022888184,27.1200008392334,1005500,27.1200008392334
2012-01-06,27.790000915527344,26.40999984741211,27.200000762939453,26.90999984741211,986300,26.90999984741211
2012-01-09,27.489999771118164,26.1200008392334,27.0,27.25,897000,27.25
2012-01-10,27.76000022888184,27.25,27.440000534057617,27.6200008392334,671800,27.6200008392334
2012-01-11,28.3799991607666,27.299999237060547,27.6200008392334,28.229999542236328,672300,28.229999542236328
2012-01-12,28.6200008392334,27.809999465942383,28.479999542236328,28.25,729300,28.25
2012-01-13,28.5,22.63999938964844,28.399999618530277,22.790000915527344,5500400,22.790000915527344
2012-01-17,27.34000015258789,26.40999984741211,26.6200008392334,26.600000381469727,4651600,26.600000381469727
2012-01-18,26.8799991607666,26.25,26.690000534057617,26.809999465942383,1260200,26.809999465942383
2012-01-19,27.739999771118164,26.61000061035156,27.190000534057617,26.76000022888184,1246300,26.76000022888184
2012-01-20,27.0,26.399999618530277,26.899999618530277,26.600000381469727,662300,26.600000381469727
2012-01-23,27.209999084472656,26.600000381469727,26.809999465942383,26.770000457763672,594600,26.770000457763672
2012-01-24,27.68000030517578,26.440000534057617,26.6299991607666,27.420000076293945,858000,27.420000076293945
2012-01-25,28.01000022888184,27.049999237060547,27.270000457763672,27.96999931335449,611200,27.96999931335449
2012-01-26,29.57999992370605,28.0,28.06999969482422,28.940000534057617,1271100,28.940000534057617
2012-01-27,29.71999931335449,28.5,28.5,29.32999992370605,748400,29.32999992370605
2012-01-30,29.61000061035156,28.530000686645508,29.489999771118164,29.56999969482422,729000,29.56999969482422
2012-01-31,30.0,28.8700008392334,29.899999618530277,29.06999969482422,956400,29.06999969482422
2012-02-01,29.700000762939453,29.0,29.06999969482422,29.57999992370605,523200,29.57999992370605
2012-02-02,30.8799991607666,29.61000061035156,29.71999931335449,30.25,805700,30.25
2012-02-03,31.32999992370605,30.25,30.40999984741211,31.149999618530277,764500,31.149999618530277
2012-02-06,31.899999618530277,31.049999237060547,31.100000381469727,31.799999237060547,652100,31.799999237060547
2012-02-07,31.799999237060547,30.81999969482422,31.799999237060547,31.600000381469727,1021600,31.600000381469727
2012-02-08,32.0099983215332,31.290000915527344,31.600000381469727,31.93000030517578,623700,31.93000030517578
2012-02-09,32.900001525878906,31.43000030517578,32.0,32.58000183105469,1277100,32.58000183105469
2012-02-10,32.27000045776367,29.84000015258789,32.2599983215332,31.100000381469727,1874200,31.100000381469727
2012-02-13,32.060001373291016,30.899999618530277,31.549999237060547,31.489999771118164,1157900,31.489999771118164
2012-02-14,33.790000915527344,31.399999618530277,31.739999771118164,33.16999816894531,1810800,33.16999816894531
2012-02-15,34.40999984741211,32.27000045776367,33.099998474121094,33.599998474121094,2761800,33.599998474121094
2012-02-16,34.5099983215332,32.540000915527344,33.5,34.18000030517578,2219700,34.18000030517578
2012-02-17,34.970001220703125,33.5,33.9900016784668,34.970001220703125,1376700,34.970001220703125
2012-02-21,34.869998931884766,33.810001373291016,34.869998931884766,34.5,1135800,34.5
2012-02-22,34.720001220703125,32.5,34.5,34.220001220703125,1654600,34.220001220703125
2012-02-23,34.970001220703125,33.560001373291016,33.9900016784668,34.529998779296875,820400,34.529998779296875
2012-02-24,34.52000045776367,33.27000045776367,34.22999954223633,33.75,959900,33.75
2012-02-27,34.0,33.0,33.40999984741211,33.619998931884766,606000,33.619998931884766
2012-02-28,34.439998626708984,33.16999816894531,33.63999938964844,33.810001373291016,612200,33.810001373291016
2012-02-29,34.119998931884766,33.13999938964844,33.810001373291016,33.40999984741211,535700,33.40999984741211
2012-03-01,34.5,33.310001373291016,33.5099983215332,34.40999984741211,703500,34.40999984741211
2012-03-02,34.5,33.709999084472656,34.400001525878906,34.040000915527344,550000,34.040000915527344
2012-03-05,34.400001525878906,33.459999084472656,34.349998474121094,33.77000045776367,467000,33.77000045776367
2012-03-06,33.279998779296875,32.619998931884766,33.25,33.11000061035156,573800,33.11000061035156
2012-03-07,33.310001373291016,32.90999984741211,33.119998931884766,33.119998931884766,364900,33.119998931884766
2012-03-08,33.4900016784668,33.040000915527344,33.11000061035156,33.06999969482422,633300,33.06999969482422
2012-03-09,35.310001373291016,33.20000076293945,33.20000076293945,34.7400016784668,1553400,34.7400016784668
2012-03-12,36.290000915527344,34.599998474121094,34.689998626708984,36.0099983215332,1963300,36.0099983215332
2012-03-13,36.59000015258789,35.5,36.5099983215332,36.09000015258789,1001600,36.09000015258789
2012-03-14,36.0,34.79999923706055,36.0,35.290000915527344,851500,35.290000915527344
2012-03-15,35.47999954223633,34.779998779296875,35.279998779296875,35.0,571600,35.0
2012-03-16,35.88999938964844,34.83000183105469,34.900001525878906,35.31999969482422,729300,35.31999969482422
2012-03-19,35.31999969482422,34.540000915527344,35.2599983215332,34.97999954223633,1015600,34.97999954223633
2012-03-20,35.20000076293945,34.56999969482422,34.97999954223633,34.959999084472656,567000,34.959999084472656
2012-03-21,35.29999923706055,34.599998474121094,34.939998626708984,35.150001525878906,607200,35.150001525878906
2012-03-22,35.150001525878906,34.29999923706055,34.970001220703125,34.400001525878906,522400,34.400001525878906
2012-03-23,34.630001068115234,33.150001525878906,34.2599983215332,34.08000183105469,1170600,34.08000183105469
2012-03-26,38.09000015258789,35.040000915527344,35.59000015258789,37.400001525878906,3140500,37.400001525878906
2012-03-27,39.95000076293945,37.02999877929688,37.15999984741211,37.93999862670898,2539200,37.93999862670898
2012-03-28,38.43999862670898,37.11000061035156,37.77999877929688,37.84999847412109,955000,37.84999847412109
2012-03-29,38.18999862670898,37.02999877929688,38.18999862670898,37.33000183105469,796400,37.33000183105469
2012-03-30,37.93999862670898,36.68000030517578,37.52000045776367,37.2400016784668,886400,37.2400016784668
2012-04-02,37.970001220703125,36.52999877929688,37.33000183105469,36.58000183105469,1028600,36.58000183105469
2012-04-03,38.470001220703125,36.66999816894531,36.70000076293945,38.0099983215332,1098100,38.0099983215332
2012-04-04,35.4900016784668,34.689998626708984,35.27000045776367,35.0,4481800,35.0
2012-04-05,35.439998626708984,34.40999984741211,35.099998474121094,34.47999954223633,1509400,34.47999954223633
2012-04-09,34.290000915527344,33.099998474121094,34.099998474121094,33.150001525878906,1655700,33.150001525878906
2012-04-10,33.849998474121094,32.099998474121094,33.150001525878906,32.459999084472656,1847700,32.459999084472656
2012-04-11,33.290000915527344,32.0099983215332,33.2400016784668,33.09000015258789,1105500,33.09000015258789
2012-04-12,34.47999954223633,32.91999816894531,33.77000045776367,33.439998626708984,1033900,33.439998626708984
2012-04-13,34.040000915527344,32.849998474121094,33.939998626708984,33.59000015258789,649600,33.59000015258789
2012-04-16,33.70000076293945,32.09000015258789,33.40999984741211,32.25,1099600,32.25
2012-04-17,33.06999969482422,32.040000915527344,32.43000030517578,32.2400016784668,1115500,32.2400016784668
2012-04-18,32.75,31.530000686645508,32.09000015258789,32.65999984741211,823100,32.65999984741211
2012-04-19,33.43000030517578,32.5,32.75,33.15999984741211,774900,33.15999984741211
2012-04-20,33.72999954223633,32.939998626708984,33.13999938964844,33.15999984741211,821800,33.15999984741211
2012-04-23,32.970001220703125,31.709999084472656,32.86000061035156,31.940000534057617,890800,31.940000534057617
2012-04-24,32.20000076293945,31.0,31.81999969482422,31.81999969482422,674500,31.81999969482422
2012-04-25,32.9900016784668,32.06999969482422,32.06999969482422,32.90999984741211,712200,32.90999984741211
2012-04-26,33.52000045776367,32.90999984741211,32.959999084472656,33.4900016784668,425300,33.4900016784668
2012-04-27,33.630001068115234,32.90999984741211,33.599998474121094,33.34000015258789,591000,33.34000015258789
2012-04-30,33.36000061035156,32.58000183105469,33.27000045776367,33.130001068115234,413900,33.130001068115234
2012-05-01,34.209999084472656,33.130001068115234,33.130001068115234,33.779998779296875,659000,33.779998779296875
2012-05-02,34.38999938964844,33.38999938964844,33.5,33.939998626708984,497300,33.939998626708984
2012-05-03,34.0,32.130001068115234,33.90999984741211,32.459999084472656,841300,32.459999084472656
2012-05-04,32.459999084472656,31.399999618530277,32.31999969482422,31.82999992370605,1247500,31.82999992370605
2012-05-07,32.58000183105469,31.61000061035156,31.959999084472656,32.470001220703125,1158000,32.470001220703125
2012-05-08,32.72999954223633,29.3700008392334,32.5,30.190000534057617,3097200,30.190000534057617
2012-05-09,30.770000457763672,29.76000022888184,30.299999237060547,30.059999465942383,1947900,30.059999465942383
2012-05-10,34.68000030517578,32.400001525878906,32.970001220703125,32.959999084472656,5556300,32.959999084472656
2012-05-11,33.439998626708984,32.15999984741211,32.4900016784668,32.25,1221300,32.25
2012-05-14,32.130001068115234,30.049999237060547,31.920000076293945,30.059999465942383,1380900,30.059999465942383
2012-05-15,30.959999084472656,29.21999931335449,30.26000022888184,29.43000030517578,1585700,29.43000030517578
2012-05-16,30.18000030517578,28.8799991607666,29.57999992370605,29.18000030517578,1257100,29.18000030517578
2012-05-17,29.790000915527344,28.239999771118164,29.299999237060547,28.56999969482422,1149000,28.56999969482422
2012-05-18,28.459999084472656,26.82999992370605,28.3700008392334,27.559999465942383,1616500,27.559999465942383
2012-05-21,29.26000022888184,27.1200008392334,27.57999992370605,28.770000457763672,1475200,28.770000457763672
2012-05-22,31.34000015258789,30.0,30.100000381469727,30.799999237060547,2366200,30.799999237060547
2012-05-23,31.049999237060547,29.5,30.559999465942383,31.020000457763672,1220400,31.020000457763672
2012-05-24,31.25,29.690000534057617,31.25,30.280000686645508,1075600,30.280000686645508
2012-05-25,30.40999984741211,29.200000762939453,30.15999984741211,29.809999465942383,757000,29.809999465942383
2012-05-29,31.93000030517578,30.01000022888184,30.01000022888184,31.690000534057617,1650000,31.690000534057617
2012-05-30,31.420000076293945,30.239999771118164,31.07999992370605,30.40999984741211,1307200,30.40999984741211
2012-05-31,30.290000915527344,28.75,30.06999969482422,29.5,1118700,29.5
2012-06-01,29.15999984741211,27.76000022888184,28.530000686645508,28.149999618530277,885800,28.149999618530277
2012-06-04,28.40999984741211,27.11000061035156,28.030000686645508,27.8799991607666,1030900,27.8799991607666
2012-06-05,28.38999938964844,27.559999465942383,27.84000015258789,27.90999984741211,630900,27.90999984741211
2012-06-06,29.450000762939453,28.13999938964844,28.200000762939453,29.21999931335449,909900,29.21999931335449
2012-06-07,29.8700008392334,28.850000381469727,29.809999465942383,28.93000030517578,492100,28.93000030517578
2012-06-08,30.190000534057617,28.149999618530277,28.86000061035156,30.07999992370605,881100,30.07999992370605
2012-06-11,31.0,28.959999084472656,30.309999465942383,29.1200008392334,636000,29.1200008392334
2012-06-12,29.84000015258789,28.809999465942383,29.229999542236328,29.65999984741211,569000,29.65999984741211
2012-06-13,30.63999938964844,29.46999931335449,29.549999237060547,29.770000457763672,844100,29.770000457763672
2012-06-14,30.649999618530277,28.6200008392334,30.18000030517578,29.38999938964844,872200,29.38999938964844
2012-06-15,29.950000762939453,28.809999465942383,29.38999938964844,29.90999984741211,646800,29.90999984741211
2012-06-18,32.33000183105469,29.5,29.940000534057617,31.84000015258789,1256800,31.84000015258789
2012-06-19,32.65999984741211,31.5,32.02000045776367,32.09000015258789,911100,32.09000015258789
2012-06-20,34.5,33.209999084472656,33.5,33.779998779296875,3422400,33.779998779296875
2012-06-21,34.279998779296875,31.84000015258789,34.2599983215332,32.189998626708984,1891900,32.189998626708984
2012-06-22,33.97999954223633,32.459999084472656,32.599998474121094,33.790000915527344,3046600,33.790000915527344
2012-06-25,34.119998931884766,32.75,33.939998626708984,33.11000061035156,1498500,33.11000061035156
2012-06-26,32.349998474121094,31.38999938964844,32.04999923706055,31.61000061035156,2613900,31.61000061035156
2012-06-27,32.45000076293945,31.56999969482422,31.899999618530277,31.959999084472656,1047200,31.959999084472656
2012-06-28,32.11000061035156,30.6200008392334,31.899999618530277,31.40999984741211,914100,31.40999984741211
2012-06-29,32.79999923706055,31.0,32.79999923706055,31.290000915527344,1125800,31.290000915527344
2012-07-02,31.799999237060547,30.190000534057617,31.350000381469727,30.399999618530277,1315600,30.399999618530277
2012-07-03,31.0,30.399999618530277,30.600000381469727,30.65999984741211,947000,30.65999984741211
2012-07-05,31.670000076293945,30.799999237060547,30.809999465942383,31.229999542236328,1253800,31.229999542236328
2012-07-06,31.729999542236328,30.799999237060547,30.989999771118164,30.989999771118164,784500,30.989999771118164
2012-07-09,31.82999992370605,30.670000076293945,30.940000534057617,31.489999771118164,910500,31.489999771118164
2012-07-10,32.47999954223633,30.88999938964844,31.540000915527344,31.270000457763672,758400,31.270000457763672
2012-07-11,31.68000030517578,31.01000022888184,31.56999969482422,31.51000022888184,638600,31.51000022888184
2012-07-12,33.0099983215332,30.799999237060547,31.290000915527344,32.70000076293945,1125700,32.70000076293945
2012-07-13,34.400001525878906,32.83000183105469,32.970001220703125,34.25,1304800,34.25
2012-07-16,36.0,33.900001525878906,34.31999969482422,35.959999084472656,1744000,35.959999084472656
2012-07-17,35.209999084472656,32.380001068115234,35.0,33.349998474121094,2569300,33.349998474121094
2012-07-18,33.66999816894531,31.059999465942383,31.420000076293945,32.150001525878906,2881900,32.150001525878906
2012-07-19,33.150001525878906,32.040000915527344,32.720001220703125,32.27000045776367,1435900,32.27000045776367
2012-07-20,32.25,31.25,32.06999969482422,31.790000915527344,1568500,31.790000915527344
2012-07-23,31.299999237060547,30.6200008392334,31.049999237060547,30.65999984741211,1386800,30.65999984741211
2012-07-24,31.040000915527344,29.6200008392334,30.65999984741211,29.84000015258789,1500300,29.84000015258789
2012-07-25,29.979999542236328,28.75,29.920000076293945,28.950000762939453,2842200,28.950000762939453
2012-07-26,30.0,27.63999938964844,29.899999618530277,28.1299991607666,2262300,28.1299991607666
2012-07-27,29.65999984741211,28.100000381469727,28.709999084472656,29.51000022888184,1673000,29.51000022888184
2012-07-30,30.25,27.209999084472656,29.51000022888184,27.350000381469727,2065200,27.350000381469727
2012-07-31,27.96999931335449,27.350000381469727,27.540000915527344,27.420000076293945,1575100,27.420000076293945
2012-08-01,27.989999771118164,26.030000686645508,27.989999771118164,26.25,1592300,26.25
2012-08-02,26.850000381469727,25.520000457763672,26.84000015258789,26.100000381469727,1305100,26.100000381469727
2012-08-03,27.549999237060547,26.739999771118164,26.899999618530277,27.270000457763672,1209500,27.270000457763672
2012-08-06,28.700000762939453,27.549999237060547,27.549999237060547,28.270000457763672,1528200,28.270000457763672
2012-08-07,30.899999618530277,28.5,28.770000457763672,30.25,2387200,30.25
2012-08-08,30.0,28.59000015258789,29.899999618530277,29.09000015258789,1308900,29.09000015258789
2012-08-09,30.0,29.1299991607666,29.520000457763672,29.40999984741211,672600,29.40999984741211
2012-08-10,29.940000534057617,29.309999465942383,29.309999465942383,29.940000534057617,707400,29.940000534057617
2012-08-13,31.299999237060547,29.100000381469727,29.690000534057617,31.170000076293945,870100,31.170000076293945
2012-08-14,31.170000076293945,29.26000022888184,30.75,29.420000076293945,793400,29.420000076293945
2012-08-15,29.700000762939453,28.809999465942383,29.38999938964844,29.399999618530277,525400,29.399999618530277
2012-08-16,30.38999938964844,29.5,29.530000686645508,30.299999237060547,669000,30.299999237060547
2012-08-17,30.709999084472656,29.979999542236328,30.290000915527344,30.01000022888184,508200,30.01000022888184
2012-08-20,30.38999938964844,29.100000381469727,30.149999618530277,29.51000022888184,1179100,29.51000022888184
2012-08-21,30.0,29.0,29.57999992370605,29.11000061035156,761600,29.11000061035156
2012-08-22,30.040000915527344,29.01000022888184,29.01000022888184,29.950000762939453,775500,29.950000762939453
2012-08-23,30.850000381469727,29.649999618530277,30.0,30.729999542236328,1471000,30.729999542236328
2012-08-24,30.239999771118164,29.40999984741211,30.059999465942383,29.5,1429400,29.5
2012-08-27,29.700000762939453,28.170000076293945,29.56999969482422,28.31999969482422,1350400,28.31999969482422
2012-08-28,29.3799991607666,28.0,28.399999618530277,28.690000534057617,1402700,28.690000534057617
2012-08-29,28.63999938964844,28.020000457763672,28.489999771118164,28.40999984741211,838900,28.40999984741211
2012-08-30,28.739999771118164,28.100000381469727,28.600000381469727,28.40999984741211,656400,28.40999984741211
2012-08-31,28.84000015258789,28.200000762939453,28.61000061035156,28.520000457763672,539800,28.520000457763672
2012-09-04,28.989999771118164,27.899999618530277,28.520000457763672,28.13999938964844,752500,28.13999938964844
2012-09-05,28.5,27.809999465942383,28.01000022888184,27.940000534057617,639300,27.940000534057617
2012-09-06,28.899999618530277,27.899999618530277,28.0,28.549999237060547,841700,28.549999237060547
2012-09-07,29.56999969482422,28.5,28.549999237060547,29.350000381469727,953200,29.350000381469727
2012-09-10,29.350000381469727,27.299999237060547,29.200000762939453,27.3700008392334,1483300,27.3700008392334
2012-09-11,28.15999984741211,27.399999618530277,27.76000022888184,27.799999237060547,1014900,27.799999237060547
2012-09-12,28.57999992370605,27.799999237060547,27.899999618530277,28.280000686645508,1145200,28.280000686645508
2012-09-13,29.5,28.479999542236328,28.56999969482422,29.479999542236328,1484700,29.479999542236328
2012-09-14,30.649999618530277,29.649999618530277,30.0,30.38999938964844,1536600,30.38999938964844
2012-09-17,32.779998779296875,31.51000022888184,32.349998474121094,32.540000915527344,3212800,32.540000915527344
2012-09-18,31.899999618530277,30.68000030517578,31.8799991607666,31.34000015258789,1788500,31.34000015258789
2012-09-19,31.739999771118164,30.940000534057617,31.0,31.049999237060547,1048500,31.049999237060547
2012-09-20,31.5,30.68000030517578,30.93000030517578,30.899999618530277,912400,30.899999618530277
2012-09-21,31.489999771118164,29.540000915527344,31.100000381469727,30.020000457763672,1870000,30.020000457763672
2012-09-24,31.030000686645508,29.399999618530277,29.51000022888184,30.65999984741211,1301900,30.65999984741211
2012-09-25,29.479999542236328,27.530000686645508,28.6200008392334,27.65999984741211,5680400,27.65999984741211
2012-09-26,28.399999618530277,27.479999542236328,27.65999984741211,27.540000915527344,1527200,27.540000915527344
2012-09-27,28.540000915527344,27.600000381469727,27.81999969482422,28.489999771118164,1758600,28.489999771118164
2012-09-28,29.88999938964844,28.61000061035156,28.729999542236328,29.280000686645508,4343400,29.280000686645508
2012-10-01,29.88999938964844,29.0,29.5,29.15999984741211,884400,29.15999984741211
2012-10-02,29.88999938964844,29.0,29.280000686645508,29.799999237060547,729000,29.799999237060547
2012-10-03,29.950000762939453,29.239999771118164,29.75,29.299999237060547,1052800,29.299999237060547
2012-10-04,30.100000381469727,28.649999618530277,30.0,29.399999618530277,1541300,29.399999618530277
2012-10-05,29.809999465942383,28.68000030517578,29.700000762939453,28.88999938964844,938600,28.88999938964844
2012-10-08,29.399999618530277,28.61000061035156,28.86000061035156,29.25,889700,29.25
2012-10-09,29.1200008392334,28.25,29.1200008392334,28.3700008392334,1193000,28.3700008392334
